model,is_poison,epoch,lr,acc
Target_ResNet_18,True,8659,3.4450415954589846,0%
Target_ResNet_18,False,8659,0.22710642852783203,92.62
Target_ResNet_18,True,8660,3.422127990722656,0%
Target_ResNet_18,False,8660,0.22538195037841796,92.69
Target_ResNet_18,True,8661,3.335390396118164,0%
Target_ResNet_18,False,8661,0.2264407653808594,92.75999999999999
Target_ResNet_18,True,8662,3.312921630859375,0%
Target_ResNet_18,False,8662,0.2262377151489258,92.82000000000001
Target_ResNet_18,True,8663,3.3845544662475584,0%
Target_ResNet_18,False,8663,0.22677260437011718,92.66
Target_ResNet_18,True,8664,3.4459590682983396,0%
Target_ResNet_18,False,8664,0.2255578125,92.78999999999999
Target_ResNet_18,True,8665,3.3934410858154296,0%
Target_ResNet_18,False,8665,0.22846536712646484,92.71000000000001
Target_ResNet_18,True,8666,3.528547912597656,0%
Target_ResNet_18,False,8666,0.23000626220703124,92.61
Target_ResNet_18,True,8667,3.509033950805664,0%
Target_ResNet_18,False,8667,0.22819454650878906,92.67
Target_ResNet_18,True,8668,3.521754638671875,0%
Target_ResNet_18,False,8668,0.2266143508911133,92.85
Target_ResNet_18,True,8669,3.661607955932617,0%
Target_ResNet_18,False,8669,0.22690758514404297,92.78999999999999
Target_ResNet_18,True,8670,3.593771713256836,0%
Target_ResNet_18,False,8670,0.22588901672363282,92.75
Target_ResNet_18,True,8671,3.3867750701904296,0%
Target_ResNet_18,False,8671,0.22805758361816406,92.65
Target_ResNet_18,True,8672,3.608920135498047,0%
Target_ResNet_18,False,8672,0.22823626098632813,92.62
Target_ResNet_18,True,8673,3.718304885864258,0%
Target_ResNet_18,False,8673,0.22817989501953126,92.73
Target_ResNet_18,True,8674,3.6755448608398438,0%
Target_ResNet_18,False,8674,0.22751080627441406,92.75
Target_ResNet_18,True,8675,3.4577752380371094,0%
Target_ResNet_18,False,8675,0.2282667938232422,92.72
Target_ResNet_18,True,8676,3.5726554412841796,0%
Target_ResNet_18,False,8676,0.2304790512084961,92.45
Target_ResNet_18,True,8677,3.5340149154663085,0%
Target_ResNet_18,False,8677,0.23049383697509765,92.52
Target_ResNet_18,True,8678,3.5655188903808592,0%
Target_ResNet_18,False,8678,0.23241073303222656,92.45
Target_ResNet_18,True,8679,3.5328655090332033,0%
Target_ResNet_18,False,8679,0.23274956665039062,92.41
Target_ResNet_18,True,8680,3.4769563598632813,0%
Target_ResNet_18,False,8680,0.2331161361694336,92.36999999999999
Target_ResNet_18,True,8681,3.481280487060547,0%
Target_ResNet_18,False,8681,0.23529381103515626,92.25999999999999
Target_ResNet_18,True,8682,3.4277778091430666,0%
Target_ResNet_18,False,8682,0.2324532730102539,92.29
Target_ResNet_18,True,8683,3.2915831298828127,0%
Target_ResNet_18,False,8683,0.2324210723876953,92.4
Target_ResNet_18,True,8684,3.2070645294189455,1%
Target_ResNet_18,False,8684,0.23487303161621093,92.4
Target_ResNet_18,True,8685,3.5122432708740234,0%
Target_ResNet_18,False,8685,0.2349718994140625,92.35
Target_ResNet_18,True,8686,3.5460388641357423,0%
Target_ResNet_18,False,8686,0.2337628662109375,92.42
Target_ResNet_18,True,8687,3.486047836303711,0%
Target_ResNet_18,False,8687,0.22921524200439453,92.66
Target_ResNet_18,True,8688,3.4784469146728516,0%
Target_ResNet_18,False,8688,0.2291373718261719,92.63
Target_ResNet_18,True,8689,3.484635681152344,0%
Target_ResNet_18,False,8689,0.2282861587524414,92.7
Target_ResNet_18,True,8690,3.5743766021728516,0%
Target_ResNet_18,False,8690,0.22906617889404296,92.69
Target_ResNet_18,True,8691,3.665314666748047,0%
Target_ResNet_18,False,8691,0.2347458206176758,92.49000000000001
Target_ResNet_18,True,8692,3.6508087005615235,0%
Target_ResNet_18,False,8692,0.23265811004638673,92.5
Target_ResNet_18,True,8693,3.7187207946777345,0%
Target_ResNet_18,False,8693,0.23216346130371093,92.47
Target_ResNet_18,True,8694,3.7371170654296875,0%
Target_ResNet_18,False,8694,0.23035711975097656,92.45
Target_ResNet_18,True,8695,3.590788589477539,0%
Target_ResNet_18,False,8695,0.2306078872680664,92.45
Target_ResNet_18,True,8696,3.925990478515625,0%
Target_ResNet_18,False,8696,0.23062249603271484,92.49000000000001
Target_ResNet_18,True,8697,3.794992416381836,0%
Target_ResNet_18,False,8697,0.23001727600097657,92.47999999999999
Target_ResNet_18,True,8698,3.875599380493164,0%
Target_ResNet_18,False,8698,0.23113518218994142,92.52
Target_ResNet_18,True,8699,4.1663545227050784,0%
Target_ResNet_18,False,8699,0.2330201614379883,92.5
Target_ResNet_18,True,8700,3.9455667724609373,0%
Target_ResNet_18,False,8700,0.23122853240966798,92.56
Target_ResNet_18,True,8701,4.048299392700195,0%
Target_ResNet_18,False,8701,0.23018873901367187,92.61
Target_ResNet_18,True,8702,4.041714248657226,0%
Target_ResNet_18,False,8702,0.23130762634277344,92.58999999999999
Target_ResNet_18,True,8703,3.9766832275390627,0%
Target_ResNet_18,False,8703,0.23270435028076172,92.51
Target_ResNet_18,True,8704,3.938288757324219,0%
Target_ResNet_18,False,8704,0.23066941833496094,92.58999999999999
Target_ResNet_18,True,8705,3.738321563720703,0%
Target_ResNet_18,False,8705,0.22924557037353516,92.66
Target_ResNet_18,True,8706,3.9369486389160158,0%
Target_ResNet_18,False,8706,0.23001041107177733,92.67999999999999
Target_ResNet_18,True,8707,3.8907102355957033,0%
Target_ResNet_18,False,8707,0.23248726654052734,92.57
Target_ResNet_18,True,8708,3.7486202392578125,0%
Target_ResNet_18,False,8708,0.23064981689453126,92.69
Target_ResNet_18,True,8709,3.896787124633789,0%
Target_ResNet_18,False,8709,0.23289082183837892,92.61
Target_ResNet_18,True,8710,3.867352630615234,0%
Target_ResNet_18,False,8710,0.23356660614013672,92.64
Target_ResNet_18,True,8711,3.7937928924560547,0%
Target_ResNet_18,False,8711,0.2310829818725586,92.60000000000001
Target_ResNet_18,True,8712,3.6419619140625,0%
Target_ResNet_18,False,8712,0.2309576202392578,92.60000000000001
Target_ResNet_18,True,8713,3.530117858886719,0%
Target_ResNet_18,False,8713,0.2305262176513672,92.55
Target_ResNet_18,True,8714,3.5951830139160155,0%
Target_ResNet_18,False,8714,0.23172125549316405,92.53
Target_ResNet_18,True,8715,3.557466567993164,0%
Target_ResNet_18,False,8715,0.23334759063720703,92.51
Target_ResNet_18,True,8716,3.5222369537353515,0%
Target_ResNet_18,False,8716,0.23120246429443359,92.54
Target_ResNet_18,True,8717,3.775179595947266,0%
Target_ResNet_18,False,8717,0.2275928497314453,92.72
Target_ResNet_18,True,8718,3.613669631958008,0%
Target_ResNet_18,False,8718,0.22552379913330078,92.73
Target_ResNet_18,True,8719,3.7065182647705077,0%
Target_ResNet_18,False,8719,0.22614037170410156,92.72
Target_ResNet_18,True,8720,3.672126449584961,0%
Target_ResNet_18,False,8720,0.22483094787597657,92.85
Target_ResNet_18,True,8721,3.5046327056884765,0%
Target_ResNet_18,False,8721,0.22616278839111328,92.67
Target_ResNet_18,True,8722,3.3822707977294924,0%
Target_ResNet_18,False,8722,0.23044029998779297,92.60000000000001
Target_ResNet_18,True,8723,3.3665235595703127,0%
Target_ResNet_18,False,8723,0.22872734832763672,92.65
Target_ResNet_18,True,8724,3.417111213684082,0%
Target_ResNet_18,False,8724,0.2303306915283203,92.53
Target_ResNet_18,True,8725,3.184116714477539,1%
Target_ResNet_18,False,8725,0.23145906829833984,92.53
Target_ResNet_18,True,8726,3.242057876586914,0%
Target_ResNet_18,False,8726,0.22954190979003905,92.69
Target_ResNet_18,True,8727,3.129549140930176,1%
Target_ResNet_18,False,8727,0.22771229400634765,92.63
Target_ResNet_18,True,8728,3.348211669921875,0%
Target_ResNet_18,False,8728,0.22821629486083983,92.65
Target_ResNet_18,True,8729,3.097138023376465,0%
Target_ResNet_18,False,8729,0.2404490234375,92.25
Target_ResNet_18,True,8730,3.3795028533935545,0%
Target_ResNet_18,False,8730,0.23618900146484376,92.25999999999999
Target_ResNet_18,True,8731,3.540699966430664,0%
Target_ResNet_18,False,8731,0.23736435089111327,92.21000000000001
Target_ResNet_18,True,8732,3.6164155044555666,0%
Target_ResNet_18,False,8732,0.23718687438964844,92.2
Target_ResNet_18,True,8733,3.5788220367431642,0%
Target_ResNet_18,False,8733,0.23546414337158203,92.2
Target_ResNet_18,True,8734,3.6745199584960937,0%
Target_ResNet_18,False,8734,0.23695188598632813,92.15
Target_ResNet_18,True,8735,3.8320340423583983,0%
Target_ResNet_18,False,8735,0.2360825942993164,92.21000000000001
Target_ResNet_18,True,8736,3.896440719604492,0%
Target_ResNet_18,False,8736,0.2350289016723633,92.32000000000001
Target_ResNet_18,True,8737,3.788949478149414,0%
Target_ResNet_18,False,8737,0.23357076568603516,92.44
Target_ResNet_18,True,8738,3.653402389526367,0%
Target_ResNet_18,False,8738,0.23470287170410156,92.4
Target_ResNet_18,True,8739,3.5949313049316407,0%
Target_ResNet_18,False,8739,0.23310496673583983,92.44
Target_ResNet_18,True,8740,3.7838647918701174,0%
Target_ResNet_18,False,8740,0.23205628967285155,92.52
Target_ResNet_18,True,8741,3.9484788818359373,0%
Target_ResNet_18,False,8741,0.23199639739990235,92.47999999999999
Target_ResNet_18,True,8742,3.605915069580078,0%
Target_ResNet_18,False,8742,0.23092434997558595,92.53
Target_ResNet_18,True,8743,3.8026810455322266,0%
Target_ResNet_18,False,8743,0.23147649993896485,92.47
Target_ResNet_18,True,8744,3.7911220703125,0%
Target_ResNet_18,False,8744,0.23417101440429688,92.4
Target_ResNet_18,True,8745,3.7084970245361326,0%
Target_ResNet_18,False,8745,0.2340600830078125,92.4
Target_ResNet_18,True,8746,3.7845982208251954,0%
Target_ResNet_18,False,8746,0.23418795471191406,92.46
Target_ResNet_18,True,8747,3.794173599243164,0%
Target_ResNet_18,False,8747,0.2341654556274414,92.55
Target_ResNet_18,True,8748,3.8538807678222655,0%
Target_ResNet_18,False,8748,0.23246394958496094,92.60000000000001
Target_ResNet_18,True,8749,3.9959268646240234,0%
Target_ResNet_18,False,8749,0.23571310882568358,92.42
Target_ResNet_18,True,8750,4.038765747070313,0%
Target_ResNet_18,False,8750,0.2337900894165039,92.51
Target_ResNet_18,True,8751,3.837127243041992,0%
Target_ResNet_18,False,8751,0.23150130310058595,92.51
Target_ResNet_18,True,8752,3.834484100341797,0%
Target_ResNet_18,False,8752,0.23180980377197266,92.52
Target_ResNet_18,True,8753,3.71732275390625,0%
Target_ResNet_18,False,8753,0.23062259368896484,92.65
Target_ResNet_18,True,8754,3.750352508544922,0%
Target_ResNet_18,False,8754,0.22870408172607423,92.60000000000001
Target_ResNet_18,True,8755,3.8322293243408203,0%
Target_ResNet_18,False,8755,0.23104238739013672,92.5
Target_ResNet_18,True,8756,3.885691101074219,0%
Target_ResNet_18,False,8756,0.23113709869384766,92.41
Target_ResNet_18,True,8757,3.61361865234375,0%
Target_ResNet_18,False,8757,0.2288082275390625,92.4
Target_ResNet_18,True,8758,3.9187806701660155,0%
Target_ResNet_18,False,8758,0.22753025054931642,92.5
Target_ResNet_18,True,8759,3.9111756439208984,0%
Target_ResNet_18,False,8759,0.22679747924804688,92.54
Target_ResNet_18,True,8760,3.7898387908935547,0%
Target_ResNet_18,False,8760,0.22451950073242188,92.63
Target_ResNet_18,True,8761,3.905135498046875,0%
Target_ResNet_18,False,8761,0.22686814727783203,92.64
Target_ResNet_18,True,8762,4.018510147094727,0%
Target_ResNet_18,False,8762,0.2277212936401367,92.58
Target_ResNet_18,True,8763,4.1819993591308595,0%
Target_ResNet_18,False,8763,0.22934918212890626,92.46
Target_ResNet_18,True,8764,4.432976867675781,0%
Target_ResNet_18,False,8764,0.23770593719482422,92.21000000000001
Target_ResNet_18,True,8765,4.253804718017578,0%
Target_ResNet_18,False,8765,0.23411483306884764,92.41
Target_ResNet_18,True,8766,4.256507537841797,0%
Target_ResNet_18,False,8766,0.23419126586914063,92.34
Target_ResNet_18,True,8767,4.02081787109375,0%
Target_ResNet_18,False,8767,0.2317787094116211,92.41
Target_ResNet_18,True,8768,4.378498809814453,0%
Target_ResNet_18,False,8768,0.23837971649169923,92.17
Target_ResNet_18,True,8769,4.292536926269531,0%
Target_ResNet_18,False,8769,0.23486769104003907,92.27
Target_ResNet_18,True,8770,4.355960510253906,0%
Target_ResNet_18,False,8770,0.23517338104248048,92.23
Target_ResNet_18,True,8771,4.474734588623047,0%
Target_ResNet_18,False,8771,0.23640224609375,92.21000000000001
Target_ResNet_18,True,8772,4.454944580078125,0%
Target_ResNet_18,False,8772,0.23742449951171876,92.22
Target_ResNet_18,True,8773,4.457324447631836,0%
Target_ResNet_18,False,8773,0.2358509536743164,92.35
Target_ResNet_18,True,8774,4.431509170532227,0%
Target_ResNet_18,False,8774,0.23645948944091796,92.29
Target_ResNet_18,True,8775,4.5257237396240235,0%
Target_ResNet_18,False,8775,0.23565303344726563,92.36
Target_ResNet_18,True,8776,4.625613464355469,0%
Target_ResNet_18,False,8776,0.23482469787597657,92.36
Target_ResNet_18,True,8777,4.301501342773437,0%
Target_ResNet_18,False,8777,0.23447584075927735,92.33
Target_ResNet_18,True,8778,4.263158645629883,0%
Target_ResNet_18,False,8778,0.23452352294921874,92.36999999999999
Target_ResNet_18,True,8779,4.413464111328125,0%
Target_ResNet_18,False,8779,0.23530592803955078,92.42
Target_ResNet_18,True,8780,4.402914703369141,0%
Target_ResNet_18,False,8780,0.23178427276611327,92.55
Target_ResNet_18,True,8781,4.343071594238281,0%
Target_ResNet_18,False,8781,0.23244922027587891,92.49000000000001
Target_ResNet_18,True,8782,4.480335510253906,0%
Target_ResNet_18,False,8782,0.2336027328491211,92.43
Target_ResNet_18,True,8783,4.238925994873047,0%
Target_ResNet_18,False,8783,0.2331534912109375,92.45
Target_ResNet_18,True,8784,4.275265563964844,0%
Target_ResNet_18,False,8784,0.2333499755859375,92.41
Target_ResNet_18,True,8785,4.140511993408203,0%
Target_ResNet_18,False,8785,0.2336807586669922,92.42
Target_ResNet_18,True,8786,4.09798519897461,0%
Target_ResNet_18,False,8786,0.23210648498535155,92.52
Target_ResNet_18,True,8787,4.032891647338867,0%
Target_ResNet_18,False,8787,0.23422957611083983,92.38
Target_ResNet_18,True,8788,4.055288986206055,0%
Target_ResNet_18,False,8788,0.23239834594726563,92.44
Target_ResNet_18,True,8789,4.11632666015625,0%
Target_ResNet_18,False,8789,0.2316250244140625,92.49000000000001
Target_ResNet_18,True,8790,4.0488470306396485,0%
Target_ResNet_18,False,8790,0.23066013641357422,92.55
Target_ResNet_18,True,8791,4.101799835205078,0%
Target_ResNet_18,False,8791,0.23025714416503906,92.61
Target_ResNet_18,True,8792,4.320833724975586,0%
Target_ResNet_18,False,8792,0.22909056091308594,92.71000000000001
Target_ResNet_18,True,8793,4.188534255981446,0%
Target_ResNet_18,False,8793,0.22882252197265626,92.62
Target_ResNet_18,True,8794,4.28314665222168,0%
Target_ResNet_18,False,8794,0.22884443969726562,92.63
Target_ResNet_18,True,8795,4.208097152709961,0%
Target_ResNet_18,False,8795,0.22803982543945311,92.77
Target_ResNet_18,True,8796,4.387429168701172,0%
Target_ResNet_18,False,8796,0.22985771484375,92.73
Target_ResNet_18,True,8797,4.3870031433105465,0%
Target_ResNet_18,False,8797,0.22876054382324218,92.75999999999999
Target_ResNet_18,True,8798,4.106737060546875,0%
Target_ResNet_18,False,8798,0.22745003356933594,92.82000000000001
Target_ResNet_18,True,8799,4.28918359375,0%
Target_ResNet_18,False,8799,0.22741780700683595,92.7
Target_ResNet_18,True,8800,4.2282518310546875,0%
Target_ResNet_18,False,8800,0.2276394317626953,92.72
Target_ResNet_18,True,8801,4.290373046875,0%
Target_ResNet_18,False,8801,0.22713959503173828,92.72
Target_ResNet_18,True,8802,4.43735336303711,0%
Target_ResNet_18,False,8802,0.22664200592041014,92.84
Target_ResNet_18,True,8803,4.164653518676758,0%
Target_ResNet_18,False,8803,0.2393331787109375,92.21000000000001
Target_ResNet_18,True,8804,4.057788711547851,0%
Target_ResNet_18,False,8804,0.23898365173339844,92.2
Target_ResNet_18,True,8805,3.9738389739990234,0%
Target_ResNet_18,False,8805,0.2379397247314453,92.31
Target_ResNet_18,True,8806,4.010086639404297,0%
Target_ResNet_18,False,8806,0.2395107421875,92.30000000000001
Target_ResNet_18,True,8807,3.683378677368164,0%
Target_ResNet_18,False,8807,0.23651250610351562,92.41
Target_ResNet_18,True,8808,3.710071014404297,0%
Target_ResNet_18,False,8808,0.23453272857666016,92.44
Target_ResNet_18,True,8809,3.7891504669189455,0%
Target_ResNet_18,False,8809,0.2370694580078125,92.34
Target_ResNet_18,True,8810,3.8670621948242188,0%
Target_ResNet_18,False,8810,0.23739940795898437,92.31
Target_ResNet_18,True,8811,3.7883628997802736,0%
Target_ResNet_18,False,8811,0.2349361572265625,92.36
Target_ResNet_18,True,8812,4.2354179382324215,0%
Target_ResNet_18,False,8812,0.2383113510131836,92.14
Target_ResNet_18,True,8813,4.062052383422851,0%
Target_ResNet_18,False,8813,0.23868843994140626,92.15
Target_ResNet_18,True,8814,4.037010452270508,0%
Target_ResNet_18,False,8814,0.23889202728271483,92.17999999999999
Target_ResNet_18,True,8815,4.206503173828125,0%
Target_ResNet_18,False,8815,0.23857395324707031,92.16
Target_ResNet_18,True,8816,4.2817595672607425,0%
Target_ResNet_18,False,8816,0.23716735076904297,92.25999999999999
Target_ResNet_18,True,8817,4.240437103271485,0%
Target_ResNet_18,False,8817,0.23705191650390625,92.23
Target_ResNet_18,True,8818,4.197040100097656,0%
Target_ResNet_18,False,8818,0.23872752532958985,92.38
Target_ResNet_18,True,8819,4.288239303588867,0%
Target_ResNet_18,False,8819,0.2396884994506836,92.47
Target_ResNet_18,True,8820,4.308539611816406,0%
Target_ResNet_18,False,8820,0.23835284729003905,92.44
Target_ResNet_18,True,8821,4.280106750488281,0%
Target_ResNet_18,False,8821,0.2390871597290039,92.36
Target_ResNet_18,True,8822,4.188239364624024,0%
Target_ResNet_18,False,8822,0.23571036682128907,92.5
Target_ResNet_18,True,8823,4.263236083984375,0%
Target_ResNet_18,False,8823,0.23381879272460937,92.5
Target_ResNet_18,True,8824,4.320228515625,0%
Target_ResNet_18,False,8824,0.23379695892333985,92.44
Target_ResNet_18,True,8825,4.33071176147461,0%
Target_ResNet_18,False,8825,0.23431977996826173,92.42
Target_ResNet_18,True,8826,4.507114059448242,0%
Target_ResNet_18,False,8826,0.2348175033569336,92.46
Target_ResNet_18,True,8827,4.546807266235351,0%
Target_ResNet_18,False,8827,0.2355561782836914,92.29
Target_ResNet_18,True,8828,4.574918380737305,0%
Target_ResNet_18,False,8828,0.2346062484741211,92.24
Target_ResNet_18,True,8829,4.76636392211914,0%
Target_ResNet_18,False,8829,0.23524800415039063,92.36
Target_ResNet_18,True,8830,4.6849075775146485,0%
Target_ResNet_18,False,8830,0.23485809326171875,92.43
Target_ResNet_18,True,8831,4.724596939086914,0%
Target_ResNet_18,False,8831,0.23655506591796874,92.29
Target_ResNet_18,True,8832,5.018650360107422,0%
Target_ResNet_18,False,8832,0.2338243194580078,92.41
Target_ResNet_18,True,8833,5.08143424987793,0%
Target_ResNet_18,False,8833,0.23310257415771485,92.47999999999999
Target_ResNet_18,True,8834,5.029036895751953,0%
Target_ResNet_18,False,8834,0.23522903289794922,92.45
Target_ResNet_18,True,8835,4.787215225219726,0%
Target_ResNet_18,False,8835,0.23849610748291017,92.25
Target_ResNet_18,True,8836,4.684773712158203,0%
Target_ResNet_18,False,8836,0.2358912109375,92.45
Target_ResNet_18,True,8837,4.844949356079102,0%
Target_ResNet_18,False,8837,0.234406689453125,92.36
Target_ResNet_18,True,8838,4.767663009643555,0%
Target_ResNet_18,False,8838,0.2335364715576172,92.41
Target_ResNet_18,True,8839,4.896508712768554,0%
Target_ResNet_18,False,8839,0.23507399139404297,92.36999999999999
Target_ResNet_18,True,8840,4.731344985961914,0%
Target_ResNet_18,False,8840,0.23681292114257813,92.38
Target_ResNet_18,True,8841,4.926878768920899,0%
Target_ResNet_18,False,8841,0.23487192077636718,92.42
Target_ResNet_18,True,8842,4.932559799194336,0%
Target_ResNet_18,False,8842,0.2330397964477539,92.58
Target_ResNet_18,True,8843,4.7706136169433595,0%
Target_ResNet_18,False,8843,0.2319971450805664,92.60000000000001
Target_ResNet_18,True,8844,4.714235641479492,0%
Target_ResNet_18,False,8844,0.23053028411865234,92.60000000000001
Target_ResNet_18,True,8845,4.564905456542968,0%
Target_ResNet_18,False,8845,0.23186798095703126,92.54
Target_ResNet_18,True,8846,4.410014892578125,0%
Target_ResNet_18,False,8846,0.23479225311279298,92.47999999999999
Target_ResNet_18,True,8847,4.395850006103515,0%
Target_ResNet_18,False,8847,0.2319327880859375,92.63
Target_ResNet_18,True,8848,4.709977874755859,0%
Target_ResNet_18,False,8848,0.2328612045288086,92.49000000000001
Target_ResNet_18,True,8849,4.778561447143555,0%
Target_ResNet_18,False,8849,0.23248732604980468,92.53
Target_ResNet_18,True,8850,4.567838516235351,0%
Target_ResNet_18,False,8850,0.23150042724609374,92.62
Target_ResNet_18,True,8851,4.745420394897461,0%
Target_ResNet_18,False,8851,0.23262906188964844,92.51
Target_ResNet_18,True,8852,4.572045623779297,0%
Target_ResNet_18,False,8852,0.22947537078857422,92.65
Target_ResNet_18,True,8853,4.4850750885009765,0%
Target_ResNet_18,False,8853,0.22784403381347657,92.64
Target_ResNet_18,True,8854,4.208546356201172,0%
Target_ResNet_18,False,8854,0.2283380859375,92.80000000000001
Target_ResNet_18,True,8855,4.465487487792969,0%
Target_ResNet_18,False,8855,0.22787804412841797,92.73
Target_ResNet_18,True,8856,4.398882934570312,0%
Target_ResNet_18,False,8856,0.22983932189941406,92.63
Target_ResNet_18,True,8857,4.469378707885742,0%
Target_ResNet_18,False,8857,0.22908587799072266,92.55
Target_ResNet_18,True,8858,4.242325408935547,0%
Target_ResNet_18,False,8858,0.22967315826416015,92.54
Target_ResNet_18,True,8859,4.1214506072998045,0%
Target_ResNet_18,False,8859,0.22859233856201172,92.58
Target_ResNet_18,True,8860,4.3093892822265625,0%
Target_ResNet_18,False,8860,0.23565274353027343,92.36
Target_ResNet_18,True,8861,4.391398727416992,0%
Target_ResNet_18,False,8861,0.24228155822753905,92.07
Target_ResNet_18,True,8862,4.417142608642578,0%
Target_ResNet_18,False,8862,0.23714070129394532,92.27
Target_ResNet_18,True,8863,4.428060195922852,0%
Target_ResNet_18,False,8863,0.23719954986572267,92.24
Target_ResNet_18,True,8864,4.318786010742188,0%
Target_ResNet_18,False,8864,0.23637039642333985,92.36
Target_ResNet_18,True,8865,4.35212939453125,0%
Target_ResNet_18,False,8865,0.2356685089111328,92.32000000000001
Target_ResNet_18,True,8866,4.370322128295898,0%
Target_ResNet_18,False,8866,0.2349854721069336,92.21000000000001
Target_ResNet_18,True,8867,4.374207717895508,0%
Target_ResNet_18,False,8867,0.25197039642333985,91.73
Target_ResNet_18,True,8868,4.423024032592774,0%
Target_ResNet_18,False,8868,0.2506727828979492,91.77
Target_ResNet_18,True,8869,4.6092831420898435,0%
Target_ResNet_18,False,8869,0.2473829086303711,91.97999999999999
Target_ResNet_18,True,8870,4.589684051513672,0%
Target_ResNet_18,False,8870,0.2432254211425781,92.12
Target_ResNet_18,True,8871,4.5399254760742185,0%
Target_ResNet_18,False,8871,0.24251771240234374,92.15
Target_ResNet_18,True,8872,4.422968505859375,0%
Target_ResNet_18,False,8872,0.23954941558837892,92.2
Target_ResNet_18,True,8873,4.457026580810547,0%
Target_ResNet_18,False,8873,0.2354512924194336,92.42
Target_ResNet_18,True,8874,4.4186952056884765,0%
Target_ResNet_18,False,8874,0.2405797607421875,92.17999999999999
Target_ResNet_18,True,8875,4.431926086425781,0%
Target_ResNet_18,False,8875,0.2417792266845703,92.12
Target_ResNet_18,True,8876,4.213613891601563,0%
Target_ResNet_18,False,8876,0.24197830810546875,92.11
Target_ResNet_18,True,8877,4.296819549560547,0%
Target_ResNet_18,False,8877,0.24149949188232422,92.14
Target_ResNet_18,True,8878,4.069755264282227,0%
Target_ResNet_18,False,8878,0.23876546325683592,92.21000000000001
Target_ResNet_18,True,8879,4.163608413696289,0%
Target_ResNet_18,False,8879,0.2364897186279297,92.25999999999999
Target_ResNet_18,True,8880,4.256981231689453,0%
Target_ResNet_18,False,8880,0.23295328369140625,92.36
Target_ResNet_18,True,8881,4.35887255859375,0%
Target_ResNet_18,False,8881,0.2327894515991211,92.47999999999999
Target_ResNet_18,True,8882,4.3311454315185545,0%
Target_ResNet_18,False,8882,0.2310422836303711,92.58
Target_ResNet_18,True,8883,4.298098678588867,0%
Target_ResNet_18,False,8883,0.23225659332275392,92.54
Target_ResNet_18,True,8884,4.285450881958008,0%
Target_ResNet_18,False,8884,0.23109295196533203,92.45
Target_ResNet_18,True,8885,4.105935211181641,0%
Target_ResNet_18,False,8885,0.23011779174804686,92.57
Target_ResNet_18,True,8886,4.199130966186523,0%
Target_ResNet_18,False,8886,0.22974374084472657,92.62
Target_ResNet_18,True,8887,3.933364776611328,0%
Target_ResNet_18,False,8887,0.2307969985961914,92.58
Target_ResNet_18,True,8888,3.9584505157470704,0%
Target_ResNet_18,False,8888,0.22810426483154297,92.61
Target_ResNet_18,True,8889,4.197266647338867,0%
Target_ResNet_18,False,8889,0.22699278106689452,92.64
Target_ResNet_18,True,8890,4.144822235107422,0%
Target_ResNet_18,False,8890,0.2260705078125,92.69
Target_ResNet_18,True,8891,4.103228927612305,0%
Target_ResNet_18,False,8891,0.22590441436767578,92.73
Target_ResNet_18,True,8892,4.155695083618164,0%
Target_ResNet_18,False,8892,0.22681795196533203,92.71000000000001
Target_ResNet_18,True,8893,4.1363316192626955,0%
Target_ResNet_18,False,8893,0.22736501770019532,92.65
Target_ResNet_18,True,8894,4.046020599365234,0%
Target_ResNet_18,False,8894,0.22585074005126954,92.7
Target_ResNet_18,True,8895,4.43392155456543,0%
Target_ResNet_18,False,8895,0.2265448287963867,92.73
Target_ResNet_18,True,8896,4.453958892822266,0%
Target_ResNet_18,False,8896,0.22733223876953124,92.85
Target_ResNet_18,True,8897,4.509254333496094,0%
Target_ResNet_18,False,8897,0.22657760009765626,92.85
Target_ResNet_18,True,8898,4.159866867065429,0%
Target_ResNet_18,False,8898,0.225140771484375,92.75999999999999
Target_ResNet_18,True,8899,4.514265075683594,0%
Target_ResNet_18,False,8899,0.2248536865234375,92.86
Target_ResNet_18,True,8900,4.189017379760743,0%
Target_ResNet_18,False,8900,0.22303815612792968,92.97999999999999
Target_ResNet_18,True,8901,4.337152328491211,0%
Target_ResNet_18,False,8901,0.22407959899902344,92.94
Target_ResNet_18,True,8902,4.0987158203125,0%
Target_ResNet_18,False,8902,0.22328540802001953,92.94
Target_ResNet_18,True,8903,4.208205612182617,0%
Target_ResNet_18,False,8903,0.2238711456298828,92.89
Target_ResNet_18,True,8904,4.432974700927734,0%
Target_ResNet_18,False,8904,0.2244005645751953,92.88
Target_ResNet_18,True,8905,3.9975521850585936,0%
Target_ResNet_18,False,8905,0.25549546813964846,91.52
Target_ResNet_18,True,8906,4.048797775268555,0%
Target_ResNet_18,False,8906,0.24916592407226562,91.61
Target_ResNet_18,True,8907,4.104588973999023,0%
Target_ResNet_18,False,8907,0.24599851531982422,91.86
Target_ResNet_18,True,8908,4.280257400512696,0%
Target_ResNet_18,False,8908,0.24633968353271485,91.84
Target_ResNet_18,True,8909,4.515912185668945,0%
Target_ResNet_18,False,8909,0.24456016845703124,91.85
Target_ResNet_18,True,8910,4.588828918457032,0%
Target_ResNet_18,False,8910,0.24371715545654296,91.94
Target_ResNet_18,True,8911,4.673197845458985,0%
Target_ResNet_18,False,8911,0.2437239013671875,91.99000000000001
Target_ResNet_18,True,8912,4.526790573120117,0%
